player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,last_first
100350,Franz Josef,Wich,R,1954-10-11,GER,,,Wich F.
100351,Freddie,De Jesus,R,1954-10-30,PUR,,,De Jesus F.
100352,John,Lucas,R,1954-10-31,USA,,,Lucas J.
100353,Bruce,Kleege,R,1954-11-01,USA,190.0,Q22095971,Kleege B.
100354,Bernie,Mitton,R,1954-11-09,RSA,188.0,Q2898337,Mitton B.
100355,Victor,Eke,R,1954-11-11,AUS,,Q55183442,Eke V.
100356,Paul,Mcnamee,R,1954-11-12,AUS,178.0,Q1348791,Mcnamee P.
100357,Bhanu,Nunna,R,1954-11-13,IND,,Q87786664,Nunna B.
100358,Mike,Fishbach,R,1954-12-01,USA,180.0,Q18641540,Fishbach M.
100359,Richard,Lewis,L,1954-12-06,GBR,,Q7327373,Lewis R.
100360,Brian,Teacher,R,1954-12-23,USA,190.0,Q54683,Teacher B.
100361,Willie,Davies,R,1955-01-01,GBR,,,Davies W.
100362,Peter,Fleming,R,1955-01-21,USA,196.0,Q729789,Fleming P.
100363,Jiri,Granat,R,1955-01-28,CZE,185.0,Q6203644,Granat J.
100364,Jonathan,Smith,R,1955-01-29,GBR,188.0,Q6274466,Smith J.
100365,Peter,Holl,R,1955-01-29,GER,,Q84072816,Holl P.
100366,Heiner,Seuss,R,1955-02-04,GER,,,Seuss H.
100367,Belus,Prajoux,R,1955-02-27,CHI,170.0,Q2895162,Prajoux B.
100368,Haroon,Ismail,R,1955-02-27,ZIM,178.0,Q13513049,Ismail H.
100369,Herve,Gauvain,R,1955-03-04,FRA,180.0,Q81221296,Gauvain H.
100370,Helmut,Beermann,R,1955-03-09,GER,,,Beermann H.
100371,Robert,Baumgartner,R,1955-03-11,GER,,,Baumgartner R.
100372,Trey,Waltke,R,1955-03-16,USA,173.0,Q7839620,Waltke T.
100373,Christopher,Sylvan,R,1955-03-18,USA,,,Sylvan C.
100374,Javier,Soler,L,1955-03-25,ESP,,Q23772064,Soler J.
100375,John,Hayes,R,1955-04-07,USA,193.0,Q6238395,Hayes J.
100376,Buster C,Mottram,R,1955-04-25,GBR,193.0,Q2928786,Mottram B.
100377,Colin,Dowdeswell,R,1955-05-12,GBR,185.0,Q464502,Dowdeswell C.
100378,David,Schneider,R,1955-05-17,USA,185.0,Q5239547,Schneider D.
100379,Craig,Edwards,R,1955-05-19,USA,175.0,Q17457380,Edwards C.
100380,Butch,Walts,R,1955-06-04,USA,193.0,Q2928827,Walts B.
100381,Michael,Greenberg,R,1955-06-11,USA,,,Greenberg M.
100382,Chris,Kachel,R,1955-06-19,AUS,,Q2964756,Kachel C.
100383,Peter,Mcnamara,R,1955-07-05,AUS,185.0,Q1508952,Mcnamara P.
100384,Alejandro,Cortes,R,1955-07-14,COL,,Q4714511,Cortes A.
100385,Filip,Krajcik,R,1955-07-23,AUT,,Q19971270,Krajcik F.
100386,Jose,Garcia,R,1955-07-23,ESP,,,Garcia J.
100387,Jiri,Prucha,R,1955-08-10,CZE,,Q106981794,Prucha J.
100388,Peter,Pearson,R,1955-08-12,USA,,,Pearson P.
100389,Horace,Reid,R,1955-08-14,USA,,,Reid H.
100390,Trevor,Allan,L,1955-08-17,AUS,178.0,Q19975564,Allan T.
100391,Larry,Davidson,R,1955-08-21,USA,,,Davidson L.
100392,Richard,Meyer,R,1955-09-04,USA,183.0,Q7327797,Meyer R.
100393,Marcos,Hocevar,R,1955-09-26,BRA,185.0,Q2740863,Hocevar M.
100394,Angel,Gimenez,R,1955-10-10,ESP,163.0,Q8076837,Gimenez A.
100395,Victor,Pecci,R,1955-10-15,PAR,193.0,Q715523,Pecci V.
100396,Martin,Robinson,L,1955-10-19,GBR,,Q96392148,Robinson M.
100397,Terry,Rocavert,R,1955-10-21,AUS,180.0,Q7704959,Rocavert T.
100398,Julio,Goes,R,1955-10-25,BRA,180.0,Q10313439,Goes J.
100399,Rocky,Maguire,R,1955-10-27,USA,,,Maguire R.
100400,Hubertus,Hoyt,R,1955-11-03,USA,,,Hoyt H.
100401,Sean,Sorensen,R,1955-11-12,IRL,,Q7441447,Sorensen S.
100402,Francisco,Gonzalez,R,1955-11-19,PAR,193.0,Q281439,Gonzalez F.
100403,Rolf,Gehring,R,1955-11-25,GER,185.0,Q73896,Gehring R.
100404,David,Sherbeck,R,1955-12-02,USA,,Q17442289,Sherbeck D.
100405,Fernando,Maynetto,R,1955-12-02,PER,,Q5444825,Maynetto F.
100406,Greg,Halder,R,1955-12-05,CAN,188.0,,Halder G.
100407,Dale,Collings,R,1955-12-16,AUS,,Q3012292,Collings D.
100408,Gary,Plock,R,1955-12-21,USA,175.0,,Plock G.
100409,Randy,Crawford,R,1955-12-22,USA,188.0,,Crawford R.
100410,Tim,Garcia,R,1955-12-28,USA,,Q56702380,Garcia T.
100411,Pavel,Slozil,R,1955-12-29,CZE,173.0,Q1445074,Slozil P.
100412,Bruce,Nichols,R,1955-12-31,USA,,Q4978078,Nichols B.
100413,Ulrich,Marten,R,1956-01-01,GER,,Q7879844,Marten U.
100414,Gunther,Gnettner,R,1956-01-12,GER,,,Gnettner G.
100415,Michael,Grant,R,1956-02-03,USA,178.0,Q96392800,Grant M.
100416,Bill,Maze,R,1956-02-09,USA,,Q4910058,Maze B.
100417,Hans,Gildemeister,R,1956-02-09,CHI,183.0,Q630148,Gildemeister H.
100418,Geoff,Martinez,R,1956-02-13,USA,,,Martinez G.
100419,Todd,Lundy,R,1956-02-17,USA,,,Lundy T.
100420,Hans,Ritschard,R,1956-02-25,SUI,,,Ritschard H.
100421,Jan,Norback,R,1956-03-06,SWE,,Q18346977,Norback J.
100422,Bruce,Manson,L,1956-03-20,USA,173.0,Q2926443,Manson B.
100423,Jochen,Hierl,R,1956-03-21,GER,,,Hierl J.
100424,Warren,Eber,R,1956-03-28,USA,,,Eber W.
100425,Junie,Chatman,R,1956-03-29,USA,,,Chatman J.
100426,Hans Peter,Kandler,R,1956-04-02,AUT,185.0,Q29995040,Kandler H.
100427,Ferrante,Rocchi,L,1956-04-11,ITA,180.0,Q55314859,Rocchi F.
100428,Gene,Mayer,R,1956-04-11,USA,183.0,Q2760368,Mayer G.
100429,Miguel,Mir,R,1956-04-18,ESP,,Q6844679,Mir M.
100430,David,Carter,R,1956-04-21,AUS,183.0,Q5232213,Carter D.
100431,Mansour,Bahrami,R,1956-04-26,IRI,178.0,Q564631,Bahrami M.
100432,Robert,Bettauer,R,1956-05-02,CAN,175.0,,Bettauer R.
100433,Fritz,Don,R,1956-05-13,NED,,,Don F.
100434,Tomas,Smid,R,1956-05-20,CZE,190.0,Q957327,Smid T.
100435,Regis,Brunet,R,1956-05-31,FRA,183.0,,Brunet R.
100436,Nick,Saviano,L,1956-06-05,USA,180.0,Q11738414,Saviano N.
100437,Bjorn,Borg,R,1956-06-06,SWE,180.0,Q104506,Borg B.
100438,Carlos,Gattiker,R,1956-06-06,ARG,175.0,Q5042117,Gattiker C.
100439,Mike,Barr,R,1956-06-27,USA,,Q84893874,Barr M.
100440,Eddie,Edwards,R,1956-07-03,RSA,190.0,Q5336001,Edwards E.
100441,Mark,Darby,R,1956-07-03,USA,185.0,,Darby M.
100442,Gianni,Marchetti,R,1956-07-08,ITA,,Q55281100,Marchetti G.
100443,Christophe,Freyss,L,1956-08-30,FRA,183.0,Q2966243,Freyss C.
100444,Werner,Zirngibl,R,1956-09-04,GER,,Q215117,Zirngibl W.
100445,Steve,Denton,R,1956-09-05,USA,188.0,Q53408,Denton S.
100446,John,Sadri,R,1956-09-19,USA,188.0,Q3106867,Sadri J.
100447,Juan,Nunez,R,1956-09-23,CHI,190.0,Q6300611,Nunez J.
100448,Bruce,Foxworth,R,1956-09-25,USA,180.0,Q30019877,Foxworth B.
100449,Stanislav,Birner,R,1956-10-11,CZE,170.0,Q3496726,Birner S.
100450,Leo,Palin,R,1956-10-20,FIN,178.0,Q13546,Palin L.
100451,Tony,Graham,R,1956-10-29,USA,,Q7822469,Graham T.
100452,Bill,Scanlon,R,1956-11-13,USA,185.0,Q2760380,Scanlon B.
100453,Jose Luis,Damiani,R,1956-11-21,URU,185.0,Q6292750,Damiani J.
100454,Mehl,Ampon,R,1956-11-30,USA,,,Ampon M.
100455,Tony,Lloyd,R,1956-12-03,GBR,,Q3531809,Lloyd T.
100456,Ferdi,Taygan,R,1956-12-05,USA,173.0,Q760713,Taygan F.
100457,Carlos,Soares,R,1956-12-13,BRA,,,Soares C.
100458,Pedro,Gonzalez,R,1956-12-18,PUR,,,Gonzalez P.
100459,Tracy,Delatte,R,1956-12-22,USA,178.0,Q7831721,Delatte T.
100460,Jose,Lopez Maeso,R,1956-12-24,ESP,173.0,Q605230,Lopez Maeso J.
100461,Billy,Martin,R,1956-12-25,USA,178.0,Q2903676,Martin B.
100462,Jeff,Etterbeek,R,1956-12-31,USA,,,Etterbeek J.
100463,Ben,Mckown,R,1957-01-11,USA,,,Mckown B.
100464,Warren,Maher,R,1957-01-15,AUS,,Q7970374,Maher W.
100465,Mike,Shore,R,1957-01-20,USA,,Q87471822,Shore M.
100466,Maurice,Hunter,R,1957-01-27,USA,,,Hunter M.
100467,Mark,Turpin,R,1957-02-04,USA,183.0,,Turpin M.
100468,Dominique,Bedel,R,1957-02-20,FRA,185.0,Q3034986,Bedel D.
100469,Ashok,Amritraj,R,1957-02-22,IND,,,Amritraj A.
100470,Juan Carlos,Andrade,R,1957-02-22,ESP,,,Andrade J.
100471,Mark,Vines,L,1957-02-23,USA,170.0,Q3294272,Vines M.
100472,Craig,Wittus,R,1957-02-24,USA,180.0,Q5181609,Wittus C.
100473,Glenn,Petrovic,R,1957-03-03,USA,,,Petrovic G.
100474,Chris,Lewis,R,1957-03-09,NZL,180.0,,Lewis C.
100475,Matt,Mitchell,R,1957-03-16,USA,180.0,Q1909253,Mitchell M.
100476,Nigel,Sears,R,1957-04-04,GBR,,Q16189495,Sears N.
100477,Gianni,Ocleppo,R,1957-04-06,ITA,183.0,Q464773,Ocleppo G.
100478,Pascal,Deniau,R,1957-04-07,FRA,185.0,,Deniau P.
100479,Reinhart,Probst,R,1957-04-17,GER,,Q24263724,Probst R.
100480,Josef,Brabenec,R,1957-04-24,CAN,,Q98953023,Brabenec J.
100481,Roberto,Vizcaino,R,1957-04-25,ESP,178.0,Q7351942,Vizcaino R.
100482,Jochen,Settelmeyer,R,1957-05-07,GER,,,Settelmeyer J.
100483,Christophe,Casa,R,1957-05-30,FRA,178.0,Q2966139,Casa C.
100484,Pem,Guerry,R,1957-06-06,USA,,,Guerry P.
100485,Tsuyoshi,Fukui,R,1957-06-22,JPN,170.0,Q7850370,Fukui T.
100486,Christophe,Roger-Vasselin,R,1957-07-08,FRA,188.0,Q2966474,Roger-Vasselin C.
100487,Renald,Etienne,R,1957-07-14,USA,175.0,,Etienne R.
100488,Chris,Delaney,R,1957-07-16,USA,,Q5106380,Delaney C.
100489,Larry,Stefanki,R,1957-07-23,USA,178.0,Q463719,Stefanki L.
100490,Jaroslav,Navratil,R,1957-07-24,CZE,196.0,Q1683632,Navratil J.
100491,Alan,Chandronnait,R,1957-07-31,USA,,,Chandronnait A.
100492,John,Austin,R,1957-07-31,USA,193.0,Q3180953,Austin J.
100493,Eric,Sherbeck,R,1957-08-07,USA,193.0,Q23039442,Sherbeck E.
100494,John,Picken,R,1957-08-09,CAN,,,Picken J.
100495,Wayne,Hampson,R,1957-08-23,AUS,183.0,Q7976297,Hampson W.
100496,Charles Buzz,Strode,R,1957-09-05,USA,183.0,,Strode C.
100497,Markus,Gunthardt,R,1957-09-10,SUI,178.0,Q1412218,Gunthardt M.
100498,Klaus,Eberhard,R,1957-09-15,GER,,Q1563179,Eberhard K.
100499,Chris,Mayotte,R,1957-09-16,USA,186.0,Q1077521,Mayotte C.
100500,Rohun,Beven,R,1957-09-21,GBR,,,Beven R.
100501,Gregoire,Rafaitin,R,1957-09-26,FRA,180.0,,Rafaitin G.
100502,Vincent,Van Patten,R,1957-10-17,USA,180.0,Q3559869,Van Patten V.
100503,Lorenzo,Fargas,R,1957-10-19,ESP,173.0,Q54860943,Fargas L.
100504,Jerome,Vanier,L,1957-11-02,FRA,175.0,Q56434243,Vanier J.
100505,Famiano,Meneschincheri,R,1957-11-13,ITA,,Q107258227,Meneschincheri F.
100506,Howard,Schoenfield,R,1957-11-15,USA,,Q16269511,Schoenfield H.
100507,Curt,Stalder,R,1957-11-20,USA,,,Stalder C.
100508,Peter,Spang,R,1957-11-20,GER,,,Spang P.
100509,Joakim,Berner,R,1957-11-21,FIN,178.0,,Berner J.
100510,Franco,Merlone,R,1957-12-16,ITA,,Q107258417,Merlone F.
100511,Kevin,Manning,R,1957-12-18,USA,175.0,,Manning K.
100512,Robert,Reininger,R,1958-01-01,AUT,185.0,Q24005180,Reininger R.
100513,Hugo,Roverano,R,1958-01-03,URU,,Q87093738,Roverano H.
100514,Manfred,Jungnitsch,R,1958-01-03,GER,,,Jungnitsch M.
100515,Shlomo,Glickstein,R,1958-01-06,ISR,188.0,Q2587010,Glickstein S.
100516,Andrew,Jarrett,R,1958-01-09,GBR,,Q4757490,Jarrett A.
100517,Matt,Doyle,R,1958-01-13,USA,193.0,Q6788580,Doyle M.
100518,Ricardo,Acuna,R,1958-01-13,CHI,175.0,Q2742001,Acuna R.
100519,Scott,Mccain,R,1958-01-15,USA,180.0,,Mccain S.
100520,Juan,Farrow,R,1958-01-18,USA,180.0,Q27049872,Farrow J.
100521,Doug,Adler,L,1958-01-20,USA,,,Adler D.
100522,Chris,Dunk,R,1958-01-23,USA,193.0,Q5106453,Dunk C.
100523,Erick,Iskersky,R,1958-01-25,USA,180.0,Q5388163,Iskersky E.
100524,Shozo,Shiraishi,R,1958-01-27,JPN,,Q11580192,Shiraishi S.
100525,Gilles,Moretton,R,1958-02-10,FRA,190.0,Q3106414,Moretton G.
100526,Ricardo,Ycaza,R,1958-02-16,ECU,183.0,Q3430343,Ycaza R.
100527,Chris,Bradnam,R,1958-02-26,GBR,,,Bradnam C.
100528,Randy,Druz,R,1958-02-26,USA,,,Druz R.
100529,Kevin,Curren,R,1958-03-02,USA,185.0,Q53400,Curren K.
100530,Andreas,Maurer,R,1958-03-08,GER,175.0,Q96378,Maurer A.
100531,Arnaud,Decugis,R,1958-03-25,FRA,,,Decugis A.
100532,Johan,Kriek,R,1958-04-05,USA,175.0,Q54530,Kriek J.
100533,Paul,Avis,R,1958-04-14,RSA,,,Avis P.
100534,Steve,Meister,R,1958-04-21,USA,193.0,Q7613355,Meister S.
100535,Tony,Giammalva,R,1958-04-21,USA,190.0,Q2442549,Giammalva T.
100536,Fernando,Luna,R,1958-04-24,ESP,175.0,Q552502,Luna F.
100537,Mike,Brunnberg,R,1958-05-04,USA,190.0,Q19953072,Brunnberg M.
100538,Alejandro,Gattiker,R,1958-05-05,ARG,180.0,Q8194064,Gattiker A.
100539,Rick,Meyers,R,1958-05-14,USA,173.0,,Meyers R.
100540,Drew,Gitlin,R,1958-05-26,USA,178.0,Q742393,Gitlin D.
100541,Jan,Kallquist,R,1958-05-31,SWE,,,Kallquist J.
100542,Geoff,Macdonald,R,1958-06-05,USA,,Q5534214,Macdonald G.
100543,Peter,Elter,R,1958-06-10,GER,178.0,Q7173851,Elter P.
100544,Tony,Mmoh,R,1958-06-14,NGR,178.0,Q2442732,Mmoh T.
100545,Deon,Joubert,L,1953-06-19,RSA,,Q18340778,Joubert D.
100546,Eric,Fromm,R,1958-06-27,USA,178.0,Q3056270,Fromm E.
100547,Rocky,Royer,R,1958-06-27,USA,,Q54614192,Royer R.
100548,Ivan,Kley,R,1958-06-29,BRA,183.0,Q10304381,Kley I.
100549,Jeff,Lee,R,1958-07-02,USA,,,Lee J.
100550,Brad,Guan,R,1958-07-10,AUS,,Q4953964,Guan B.
100551,Brad,Drewett,L,1958-07-19,AUS,185.0,Q461077,Drewett B.
100552,Norbert,Henn,R,1958-08-02,GER,,,Henn N.
100553,Nduka,Odizor,R,1958-08-09,NGR,183.0,Q1415593,Odizor N.
100554,Matthew,McDonald,R,1958-08-11,USA,,,McDonald M.
100555,Jose Luis,Clerc,R,1958-08-16,ARG,185.0,Q1373467,Clerc J.
100556,Brian,Levine,R,1958-08-20,RSA,183.0,Q4964491,Levine B.
100557,Jai,Dilouie,R,1958-09-11,USA,,Q22958982,Dilouie J.
100558,Rodney,Crowley,R,1958-09-22,USA,,,Crowley R.
100559,Mike,Gandolfo,R,1958-10-03,USA,,Q17300518,Gandolfo M.
100560,Jacques,Manset,R,1958-10-11,USA,185.0,Q38678473,Manset J.
100561,Peter,Smylie,R,1958-10-11,AUS,,Q62473938,Smylie P.
100562,Tom,Cain,R,1958-10-11,USA,185.0,Q22095401,Cain T.
100563,Joel,Hoffman,R,1958-10-14,USA,,,Hoffman J.
100564,Cary,Stansbury,R,1958-10-17,USA,196.0,Q56809087,Stansbury C.
100565,Lloyd,Bourne,R,1958-10-18,USA,190.0,Q3257516,Bourne L.
100566,Hitoshi,Shirato,R,1958-10-19,JPN,,Q81894225,Shirato H.
100567,Chip,Hooper,R,1958-10-24,USA,198.0,Q2963834,Hooper C.
100568,John,Mattke,R,1958-10-29,USA,183.0,Q29343269,Mattke J.
100569,Toru,Yonezawa,R,1958-10-31,JPN,188.0,Q56809131,Yonezawa T.
100570,Marty,Davis,R,1958-11-15,USA,183.0,Q1428545,Davis M.
100571,Mark,Freedman,R,1958-11-19,USA,,Q87725068,Freedman M.
100572,Ney,Keller,R,1958-12-02,BRA,,Q23908913,Keller N.
100573,Ron,Hightower,R,1958-12-12,USA,185.0,Q28606694,Hightower R.
100574,Peter,Rennert,L,1958-12-26,USA,185.0,Q2483691,Rennert P.
100575,Andy,Andrews,R,1959-01-01,USA,185.0,Q2849052,Andrews A.
100576,John,Huebner,R,1959-01-12,USA,,,Huebner J.
100577,Rory,Chappell,R,1959-01-13,RSA,,Q84065117,Chappell R.
100578,Brent,Pirow,R,1959-02-06,RSA,,Q83077575,Pirow B.
100579,Heinz,Gunthardt,R,1959-02-08,SUI,180.0,Q638555,Gunthardt H.
100580,Rick,Cowden,R,1959-02-09,USA,,,Cowden R.
100581,John,McEnroe,L,1959-02-16,USA,180.0,Q16474,McEnroe J.
100582,Tom,Caine,R,1959-02-28,USA,,,Caine T.
100583,Jeff,Robbins,R,1959-03-01,USA,,,Robbins J.
100584,Peter,Lamb,R,1959-03-12,RSA,,,Lamb P.
100585,Van,Winitsky,L,1959-03-12,USA,185.0,Q677136,Winitsky V.
100586,Eliot,Teltscher,R,1959-03-15,USA,178.0,Q1762775,Teltscher E.
100587,Steve,Guy,R,1959-03-15,NZL,188.0,Q1431261,Guy S.
100588,Pender,Murphy,R,1959-03-19,USA,,Q84073353,Murphy P.
100589,Harald,Theissen,R,1959-03-23,GER,,Q5653995,Theissen H.
100590,Reid,Freeman,R,1959-04-04,USA,,,Freeman R.
100591,Matt,Horwitch,R,1959-04-10,USA,,,Horwitch M.
100592,Robert,Vant Hof,R,1959-04-10,USA,193.0,Q1115302,Vant Hof R.
100593,Miloslav,Lacek,L,1959-04-16,CZE,175.0,,Lacek M.
100594,Kevin,Kerns,R,1959-04-24,USA,,,Kerns K.
100595,Ronnie,Bathman,R,1959-04-24,SWE,183.0,Q2165991,Bathman R.
100596,Bill,Cowan,R,1959-04-28,CAN,,Q105713010,Cowan B.
100597,Jay,Lapidus,L,1959-05-01,USA,188.0,Q6166829,Lapidus J.
100598,Wolfgang,Popp,R,1959-05-19,GER,183.0,Q119895,Popp W.
100599,Bernard,Boileau,R,1959-05-25,BEL,185.0,Q2897563,Boileau B.
100600,Pascal,Portes,R,1959-05-28,FRA,175.0,Q3367571,Portes P.
100601,Ricardo,Sanchez Rueda,R,1959-06-06,ESP,173.0,,Sanchez Rueda R.
100602,Vallis,Wilder,R,1959-06-08,USA,190.0,,Wilder V.
100603,Roland,Stadler,A,1959-06-14,SUI,178.0,Q7360439,Stadler R.
100604,Egan,Adams,R,1959-06-15,USA,178.0,Q23542556,Adams E.
100605,Charlie,Fancutt,R,1959-06-17,AUS,178.0,Q5084826,Fancutt C.
100606,Mike,Bauer,R,1959-06-29,USA,188.0,Q1490111,Bauer M.
100607,Eduardo,Bengoechea,R,1959-07-02,ARG,185.0,Q552789,Bengoechea E.
100608,John,Benson,R,1959-07-02,USA,,Q6221595,Benson J.
100609,Zoltan,Kuharszky,R,1959-07-08,HUN,183.0,Q8073608,Kuharszky Z.
100610,Eduard,Pana,R,1959-07-17,ROU,,,Pana E.
100611,Mel,Purcell,R,1959-07-18,USA,178.0,Q325724,Purcell M.
100612,Alvaro,Margets,R,1959-07-26,ESP,,,Margets A.
100613,Clarke,Diehl,R,1959-07-28,USA,,,Diehl C.
100614,Massimo,Grassotti,R,1959-08-08,ITA,,,Grassotti M.
100615,Gianluca,Rinaldini,R,1959-08-10,ITA,,Q5558152,Rinaldini G.
100616,Andy,Kohlberg,L,1959-08-17,USA,178.0,Q4760909,Kohlberg A.
100617,Bud,Schultz,R,1959-08-21,USA,193.0,Q4983937,Schultz B.
100618,Leif,Shiras,R,1959-08-21,USA,183.0,Q2579213,Shiras L.
100619,George,Kalovelonis,R,1959-08-23,GRE,190.0,Q20668788,Kalovelonis G.
100620,Eduardo,Osta,L,1959-09-04,ESP,160.0,Q5340720,Osta E.
100621,Larry,Barnett,R,1959-09-04,USA,178.0,,Barnett L.
100622,Patrizio,Parrini,R,1959-09-05,ITA,,Q13513032,Parrini P.
100623,Roger,Knapp,L,1959-09-07,USA,183.0,Q46998409,Knapp R.
100624,Derek,Tarr,L,1959-09-15,USA,185.0,Q5262390,Tarr D.
100625,Scott,Lipton,L,1959-09-15,USA,,Q55081459,Lipton S.
100626,Andy,Garcia,R,1959-09-29,USA,175.0,,Garcia A.
100627,George,Jarck,R,1959-10-10,USA,,,Jarck G.
100628,Michiel,Schapers,R,1959-10-11,NED,201.0,Q1931269,Schapers M.
100629,Tiger,Buford,R,1959-10-21,USA,,,Buford T.
100630,Gustavo,Guerrero,L,1959-10-22,ARG,180.0,Q5621414,Guerrero G.
100631,Tim,Wilkison,L,1959-11-23,USA,180.0,Q176303,Wilkison T.
100632,Rolando,Vazquez,R,1959-11-27,USA,,,Vazquez R.
100633,Scott,Bondurant,R,1959-12-05,USA,,,Bondurant S.
100634,Larry,Gottfried,R,1959-12-08,USA,,Q50413364,Gottfried L.
100635,Mark,Dickson,R,1959-12-08,USA,190.0,Q3294056,Dickson M.
100636,Gustavo,Tiberti,R,1959-12-11,ARG,175.0,Q5621518,Tiberti G.
100637,Stefan,Hermann,R,1959-12-13,GER,190.0,Q24005570,Hermann S.
100638,David,Mustard,L,1959-12-29,NZL,180.0,Q22007096,Mustard D.
100639,Blaine,Willenborg,R,1960-01-04,USA,170.0,Q599540,Willenborg B.
100640,Stefan,Simonsson,R,1960-01-05,SWE,175.0,Q3497896,Simonsson S.
100641,Jan,Van Langendonck,R,1960-01-10,BEL,,Q83617162,Van Langendonck J.
100642,Juan Carlos,Yunis,R,1960-01-17,ARG,,Q102245319,Yunis J.
100643,Remi,Osho,R,1960-01-19,NGR,178.0,,Osho R.
100644,Alexander,Zverev,R,1997-04-20,GER,198.0,Q13990552,Zverev A.
100645,Huub,Van Boeckel,R,1960-01-25,NED,190.0,Q2678408,Van Boeckel H.
100646,Claudio,Panatta,R,1960-02-02,ITA,178.0,Q464779,Panatta C.
100647,Kiyotaka,Tachibana,R,1960-02-02,JPN,,,Tachibana K.
100648,Sadiq,Abdullahi,R,1960-02-02,NGR,,Q7397954,Abdullahi S.
100649,David,Dowlen,R,1960-02-03,USA,178.0,Q1174255,Dowlen D.
100650,Dirk,Vestweber,R,1960-02-13,GER,,,Vestweber D.
100651,Alejandro,Ganzabal,R,1960-02-16,ARG,180.0,Q4714543,Ganzabal A.
100652,Cassio,Motta,R,1960-02-22,BRA,180.0,Q1149828,Motta C.
100653,Andres,Gomez,L,1960-02-27,ECU,193.0,Q335350,Gomez A.
100654,Ray,Disco,R,1960-03-04,USA,,,Disco R.
100655,Fritz,Buehning,R,1960-03-05,USA,196.0,Q3087926,Buehning F.
100656,Ivan,Lendl,R,1960-03-07,USA,188.0,Q182736,Lendl I.
100657,Mike,Leach,L,1960-03-09,USA,180.0,Q655759,Leach M.
100658,Andy,Gordon,R,1960-03-16,USA,,,Gordon A.
100659,Helmar,Stiegler,R,1960-03-18,AUT,,,Stiegler H.
100660,Bob,Green,R,1960-03-25,USA,193.0,Q13512802,Green B.
100661,Damir,Keretic,R,1960-03-26,GER,178.0,Q3012895,Keretic D.
100662,Javier,Contreras,R,1960-03-27,MEX,173.0,,Contreras J.
100663,Marcel,Freeman,R,1960-03-30,USA,173.0,Q1893014,Freeman M.
100664,Stephan,Medem,L,1960-04-02,SUI,185.0,Q7608151,Medem S.
100665,Andy,Avrams,R,1960-04-03,USA,,,Avrams A.
100666,Ross,Dubbins,R,1960-04-04,USA,190.0,,Dubbins R.
100667,Per,Hjertquist,R,1960-04-06,SWE,183.0,Q7166706,Hjertquist P.
100668,Jeff,Arons,R,1960-04-07,USA,,Q56434265,Arons J.
100669,Charles Bud,Cox,R,1960-04-11,USA,196.0,,Cox C.
100670,Thomas,Renz,R,1960-04-15,GER,,,Renz T.
100671,Guillermo,Stevens,R,1960-04-22,MEX,180.0,Q106608333,Stevens G.
100672,Derek,Segal,R,1960-05-07,RSA,178.0,Q105709083,Segal D.
100673,Robbie,Venter,L,1960-05-07,RSA,180.0,Q22096431,Venter R.
100674,Jeff,Turpin,R,1960-05-13,USA,188.0,Q23039557,Turpin J.
100675,John,Mccurdy,R,1960-05-13,AUS,188.0,Q3182045,Mccurdy J.
100676,Yannick,Noah,R,1960-05-18,FRA,193.0,Q221908,Noah Y.
100677,Bob,Blazekovic,R,1960-05-26,USA,,,Blazekovic B.
100678,Bill,Gilmour,R,1960-05-29,AUS,,,Gilmour B.
100679,Jeremy,Dier,R,1960-05-30,GBR,,,Dier J.
100680,Peter,Johnston,L,1960-06-01,AUS,178.0,Q7175023,Johnston P.
100681,Morris Skip,Strode,R,1960-06-05,USA,193.0,,Strode M.
100682,Ernie,Fernandez,R,1960-06-08,PUR,190.0,Q5394470,Fernandez E.
100683,Robert,Crames,R,1960-06-21,USA,,,Crames R.
100684,Andreas,Muschik,R,1960-07-10,GER,,,Muschik A.
100685,Martin,Guntrip,R,1960-07-18,GBR,,,Guntrip M.
100686,Karl,Richter,L,1960-07-21,USA,170.0,Q25189983,Richter K.
100687,Delayne,Howell,R,1960-07-27,USA,,,Howell D.
100688,Mike,Benson,R,1960-08-01,USA,,,Benson M.
100689,Tim,Mayotte,R,1960-08-03,USA,190.0,Q961974,Mayotte T.
100690,Marco,Armellini,R,1960-08-17,ITA,188.0,Q55314861,Armellini M.
100691,Ivo,Werner,R,1960-08-19,GER,180.0,Q13360671,Werner I.
100692,Greg,Amaya,R,1960-08-23,USA,,,Amaya G.
100693,James,Rubin,R,1960-08-29,USA,,,Rubin J.
100694,Eric,Riley,R,1960-08-31,USA,,,Riley E.
100695,Tim,Downey,R,1960-08-31,USA,,,Downey T.
100696,Mark,Buckley,R,1960-09-01,USA,178.0,Q50365666,Buckley M.
100697,Choon Ho,Kim,R,1960-09-02,KOR,163.0,Q55760972,Kim C.
100698,Young Dae,Jeon,R,1960-10-04,KOR,183.0,,Jeon Y.
100699,Chris,Johnstone,R,1960-10-12,AUS,175.0,Q5107026,Johnstone C.
100700,Heinz,Gildemeister,R,1960-10-18,CHI,178.0,Q5893570,Gildemeister H.
100701,Marko,Ostoja,R,1960-10-20,CRO,175.0,Q6771222,Ostoja M.
100702,Sean,Brawley,R,1960-10-24,USA,178.0,,Brawley S.
100703,Randy,Nixon,R,1960-11-05,USA,193.0,Q46995373,Nixon R.
